country,year,gwno,ccode,ifscode,ifs,gwabbrev,gdppc_WDI_PW,lngdppc_WDI_PW,democracy_DD,v2x_polyarchy_VDEM,v2x_corr_VDEM
Bhutan,1966,760,760,514,BTN,BHU,NA,NA,0,0.039,0.183
Bhutan,1967,760,760,514,BTN,BHU,NA,NA,0,0.045,0.183
Bhutan,1968,760,760,514,BTN,BHU,NA,NA,0,0.045,0.183
Bhutan,1969,760,760,514,BTN,BHU,NA,NA,0,0.045,0.183
Bhutan,1970,760,760,514,BTN,BHU,949.381693,6.85581092,0,0.045,0.183
Bhutan,1971,760,760,514,BTN,BHU,944.186816,6.85032404,0,0.048,0.183
Bhutan,1972,760,760,514,BTN,BHU,925.405107,6.83023159,0,0.048,0.18
Bhutan,1973,760,760,514,BTN,BHU,909.822881,6.81324994,0,0.049,0.18
Bhutan,1974,760,760,514,BTN,BHU,926.978508,6.83193038,0,0.049,0.18
Bhutan,1975,760,760,514,BTN,BHU,868.249445,6.76647905,0,0.049,0.18
Bhutan,1976,760,760,514,BTN,BHU,916.205414,6.82024059,0,0.05,0.18
Bhutan,1977,760,760,514,BTN,BHU,957.448086,6.86427150,0,0.052,0.18
Bhutan,1978,760,760,514,BTN,BHU,993.844840,6.90158109,0,0.052,0.18
Bhutan,1979,760,760,514,BTN,BHU,1010.18118,6.91788498,0,0.052,0.18
Bhutan,1980,760,760,514,BTN,BHU,401.738805,5.99580214,0,0.052,0.18
Bhutan,1981,760,760,514,BTN,BHU,450.075454,6.10941524,0,0.052,0.18
Bhutan,1982,760,760,514,BTN,BHU,453.801374,6.11765960,0,0.052,0.18
Bhutan,1983,760,760,514,BTN,BHU,488.735021,6.19182046,0,0.052,0.18
Bhutan,1984,760,760,514,BTN,BHU,497.821026,6.21024062,0,0.052,0.18
Bhutan,1985,760,760,514,BTN,BHU,503.605610,6.22179344,0,0.051,0.18
Bhutan,1986,760,760,514,BTN,BHU,544.079467,6.29909531,0,0.053,0.18
Bhutan,1987,760,760,514,BTN,BHU,679.956090,6.52202822,0,0.055,0.18
Bhutan,1988,760,760,514,BTN,BHU,691.094586,6.53827669,0,0.055,0.18
Bhutan,1989,760,760,514,BTN,BHU,723.967573,6.58474660,0,0.057,0.18
Bhutan,1990,760,760,514,BTN,BHU,786.148248,6.66714538,0,0.057,0.18
Bhutan,1991,760,760,514,BTN,BHU,777.324163,6.65585746,0,0.057,0.18
Bhutan,1992,760,760,514,BTN,BHU,813.258372,6.70104886,0,0.059,0.171
Bhutan,1993,760,760,514,BTN,BHU,832.426077,6.72434442,0,0.06,0.171
Bhutan,1994,760,760,514,BTN,BHU,874.768784,6.77395960,0,0.059,0.171
Bhutan,1995,760,760,514,BTN,BHU,931.878603,6.83720255,0,0.059,0.171
Bhutan,1996,760,760,514,BTN,BHU,971.308779,6.87864441,0,0.061,0.171
Bhutan,1997,760,760,514,BTN,BHU,1004.50499,6.91225015,0,0.061,0.171
Bhutan,1998,760,760,514,BTN,BHU,1040.03687,6.94701144,0,0.083,0.18
Bhutan,1999,760,760,514,BTN,BHU,1096.82145,7.00017169,0,0.083,0.186
Bhutan,2000,760,760,514,BTN,BHU,1108.43982,7.01070874,0,0.09,0.186
Bhutan,2001,760,760,514,BTN,BHU,1175.85682,7.06975237,0,0.088,0.186
Bhutan,2002,760,760,514,BTN,BHU,1278.87782,7.15373827,0,0.092,0.158
Bhutan,2003,760,760,514,BTN,BHU,1352.97895,7.21006407,0,0.093,0.152
Bhutan,2004,760,760,514,BTN,BHU,1409.64799,7.25109530,0,0.096,0.146
Bhutan,2005,760,760,514,BTN,BHU,1489.21177,7.30600225,0,0.096,0.146
Bhutan,2006,760,760,514,BTN,BHU,1572.46210,7.36039789,0,0.106,0.14
Bhutan,2007,760,760,514,BTN,BHU,1840.27160,7.51766844,1,0.126,0.14
Bhutan,2008,760,760,514,BTN,BHU,1909.24590,7.55446362,1,0.494,0.111
Bhutan,2009,760,760,514,BTN,BHU,2017.90347,7.60981436,NA,0.595,0.098
Bhutan,2010,760,760,514,BTN,BHU,2235.32267,7.71214087,NA,0.597,0.098
Bhutan,2011,760,760,514,BTN,BHU,2386.62111,7.77763388,NA,0.597,0.098
Bhutan,2012,760,760,514,BTN,BHU,2479.15172,7.81567173,NA,0.597,0.098
Bhutan,2013,760,760,514,BTN,BHU,2500.86451,7.82439175,NA,0.577,0.105
Bhutan,2014,760,760,514,BTN,BHU,2612.88626,7.86821073,NA,0.565,0.105
Bhutan,2015,760,760,514,BTN,BHU,2752.63017,7.92031215,NA,0.566,0.105
Bhutan,2016,760,760,514,BTN,BHU,2940.69996,7.98640291,NA,0.558,0.113
Bhutan,2017,760,760,514,BTN,BHU,3040.93700,8.01992097,NA,0.567,0.113
Bhutan,2018,760,760,514,BTN,BHU,3097.14835,8.03823708,NA,0.576,0.113
Bhutan,2019,760,760,514,BTN,BHU,3229.16128,8.07997771,NA,0.594,0.113
Bhutan,2020,760,760,514,BTN,BHU,2977.24584,7.99875393,NA,0.592,0.115
Bhutan,2021,760,760,514,BTN,BHU,NA,NA,NA,0.573,0.123
Bhutan,2022,760,760,514,BTN,BHU,NA,NA,NA,NA,NA
Pakistan,1820,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1825,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1830,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1835,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1840,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1845,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1850,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1855,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1860,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1865,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1870,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1875,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1880,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1885,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1890,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1895,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1900,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1901,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1902,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1903,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1904,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1905,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1906,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1907,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1908,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1909,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1910,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1911,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1912,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1913,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1914,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1915,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1916,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1917,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1918,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1919,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1920,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1921,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1922,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1923,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1924,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1925,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1926,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1927,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1928,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1929,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1930,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1931,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1932,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1933,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1934,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1935,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1936,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1937,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1938,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1939,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1940,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1941,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1942,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1943,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1944,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1945,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1946,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Pakistan,1947,770,770,564,PAK,PAK,NA,NA,1,0.179,0.343
Pakistan,1948,770,770,564,PAK,PAK,NA,NA,1,0.179,0.349
Pakistan,1949,770,770,564,PAK,PAK,NA,NA,1,0.195,0.349
Pakistan,1950,770,770,564,PAK,PAK,927.741592,6.83275323,1,0.198,0.356
Pakistan,1951,770,770,564,PAK,PAK,918.504016,6.82274627,1,0.198,0.378
Pakistan,1952,770,770,564,PAK,PAK,920.978036,6.82543618,1,0.198,0.392
Pakistan,1953,770,770,564,PAK,PAK,982.573892,6.89017554,1,0.182,0.392
Pakistan,1954,770,770,564,PAK,PAK,951.111894,6.85763171,1,0.18,0.414
Pakistan,1955,770,770,564,PAK,PAK,934.759036,6.84028878,1,0.18,0.28
Pakistan,1956,770,770,564,PAK,PAK,959.392172,6.86629992,1,0.191,0.413
Pakistan,1957,770,770,564,PAK,PAK,947.870850,6.85421825,1,0.197,0.485
Pakistan,1958,770,770,564,PAK,PAK,948.818916,6.85521796,0,0.159,0.429
Pakistan,1959,770,770,564,PAK,PAK,956.122649,6.86288619,0,0.129,0.441
Pakistan,1960,770,770,564,PAK,PAK,379.026517,5.93760617,0,0.127,0.441
Pakistan,1961,770,770,564,PAK,PAK,392.331995,5.97210840,0,0.127,0.441
Pakistan,1962,770,770,564,PAK,PAK,400.073936,5.99164937,0,0.134,0.454
Pakistan,1963,770,770,564,PAK,PAK,424.155987,6.05010128,0,0.139,0.466
Pakistan,1964,770,770,564,PAK,PAK,444.860292,6.09776028,0,0.139,0.466
Pakistan,1965,770,770,564,PAK,PAK,478.763730,6.17120722,0,0.139,0.466
Pakistan,1966,770,770,564,PAK,PAK,493.475799,6.20147381,0,0.141,0.466
Pakistan,1967,770,770,564,PAK,PAK,506.597897,6.22771758,0,0.139,0.466
Pakistan,1968,770,770,564,PAK,PAK,528.976611,6.27094421,0,0.14,0.466
Pakistan,1969,770,770,564,PAK,PAK,543.365459,6.29778213,0,0.143,0.441
Pakistan,1970,770,770,564,PAK,PAK,588.989485,6.37840833,0,0.168,0.595
Pakistan,1971,770,770,564,PAK,PAK,575.973176,6.35606109,0,0.186,0.676
Pakistan,1972,770,770,564,PAK,PAK,565.073213,6.33695530,1,0.165,0.758
Pakistan,1973,770,770,564,PAK,PAK,588.524986,6.37761938,1,0.19,0.758
Pakistan,1974,770,770,564,PAK,PAK,592.398990,6.38418037,1,0.228,0.758
Pakistan,1975,770,770,564,PAK,PAK,599.692011,6.39641620,1,0.224,0.758
Pakistan,1976,770,770,564,PAK,PAK,612.130772,6.41694594,1,0.228,0.758
Pakistan,1977,770,770,564,PAK,PAK,617.250922,6.42527562,0,0.216,0.701
Pakistan,1978,770,770,564,PAK,PAK,646.529327,6.47161856,0,0.114,0.562
Pakistan,1979,770,770,564,PAK,PAK,649.842336,6.47672977,0,0.107,0.562
Pakistan,1980,770,770,564,PAK,PAK,693.350485,6.54153562,0,0.107,0.534
Pakistan,1981,770,770,564,PAK,PAK,723.913293,6.58467162,0,0.107,0.534
Pakistan,1982,770,770,564,PAK,PAK,745.807615,6.61446767,0,0.11,0.534
Pakistan,1983,770,770,564,PAK,PAK,770.017643,6.64641342,0,0.11,0.534
Pakistan,1984,770,770,564,PAK,PAK,782.470576,6.66245631,0,0.11,0.534
Pakistan,1985,770,770,564,PAK,PAK,814.683920,6.70280021,0,0.157,0.612
Pakistan,1986,770,770,564,PAK,PAK,832.208666,6.72408321,0,0.17,0.632
Pakistan,1987,770,770,564,PAK,PAK,858.230475,6.75487268,0,0.17,0.632
Pakistan,1988,770,770,564,PAK,PAK,895.396532,6.79726667,1,0.192,0.702
Pakistan,1989,770,770,564,PAK,PAK,911.720889,6.81533390,1,0.371,0.78
Pakistan,1990,770,770,564,PAK,PAK,924.634742,6.82939878,1,0.375,0.807
Pakistan,1991,770,770,564,PAK,PAK,943.981822,6.85010691,1,0.367,0.807
Pakistan,1992,770,770,564,PAK,PAK,988.764943,6.89645663,1,0.367,0.807
Pakistan,1993,770,770,564,PAK,PAK,978.856882,6.88638544,1,0.369,0.807
Pakistan,1994,770,770,564,PAK,PAK,987.802139,6.89548241,1,0.376,0.807
Pakistan,1995,770,770,564,PAK,PAK,1008.22476,6.91594640,1,0.376,0.807
Pakistan,1996,770,770,564,PAK,PAK,1027.43526,6.93482094,1,0.376,0.807
Pakistan,1997,770,770,564,PAK,PAK,1008.49238,6.91621180,1,0.385,0.807
Pakistan,1998,770,770,564,PAK,PAK,1005.17523,6.91291716,1,0.387,0.807
Pakistan,1999,770,770,564,PAK,PAK,1013.54330,6.92120769,0,0.313,0.751
Pakistan,2000,770,770,564,PAK,PAK,1029.11258,6.93645214,0,0.204,0.7
Pakistan,2001,770,770,564,PAK,PAK,1039.15610,6.94616422,0,0.204,0.7
Pakistan,2002,770,770,564,PAK,PAK,1039.78386,6.94676815,0,0.288,0.797
Pakistan,2003,770,770,564,PAK,PAK,1074.39407,6.97951213,0,0.36,0.794
Pakistan,2004,770,770,564,PAK,PAK,1129.13685,7.02920877,0,0.36,0.794
Pakistan,2005,770,770,564,PAK,PAK,1175.43745,7.06939565,0,0.364,0.794
Pakistan,2006,770,770,564,PAK,PAK,1216.55553,7.10377880,0,0.36,0.794
Pakistan,2007,770,770,564,PAK,PAK,1246.57961,7.12815876,0,0.354,0.794
Pakistan,2008,770,770,564,PAK,PAK,1239.42049,7.12239920,1,0.413,0.895
Pakistan,2009,770,770,564,PAK,PAK,1246.36791,7.12798893,NA,0.432,0.895
Pakistan,2010,770,770,564,PAK,PAK,1238.87348,7.12195776,NA,0.465,0.89
Pakistan,2011,770,770,564,PAK,PAK,1245.73743,7.12748295,NA,0.463,0.89
Pakistan,2012,770,770,564,PAK,PAK,1262.29921,7.14069011,NA,0.46,0.888
Pakistan,2013,770,770,564,PAK,PAK,1290.36862,7.16268321,NA,0.456,0.849
Pakistan,2014,770,770,564,PAK,PAK,1322.72064,7.18744598,NA,0.455,0.823
Pakistan,2015,770,770,564,PAK,PAK,1356.66783,7.21278684,NA,0.425,0.816
Pakistan,2016,770,770,564,PAK,PAK,1402.08787,7.24571774,NA,0.405,0.818
Pakistan,2017,770,770,564,PAK,PAK,1449.53351,7.27899706,NA,0.403,0.841
Pakistan,2018,770,770,564,PAK,PAK,1502.89134,7.31514609,NA,0.386,0.838
Pakistan,2019,770,770,564,PAK,PAK,1487.35722,7.30475614,NA,0.351,0.843
Pakistan,2020,770,770,564,PAK,PAK,1465.88504,7.29021446,NA,0.35,0.835
Pakistan,2021,770,770,564,PAK,PAK,NA,NA,NA,0.363,0.828
Pakistan,2022,770,770,564,PAK,PAK,NA,NA,NA,NA,NA
Bangladesh,1820,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1825,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1830,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1835,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1840,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1845,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1850,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1855,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1860,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1865,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1870,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1875,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1880,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1885,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1890,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1895,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1900,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1901,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1902,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1903,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1904,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1905,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1906,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1907,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1908,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1909,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1910,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1911,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1912,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1913,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1914,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1915,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1916,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1917,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1918,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1919,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1920,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1921,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1922,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1923,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1924,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1925,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1926,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1927,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1928,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1929,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1930,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1931,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1932,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1933,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1934,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1935,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1936,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1937,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1938,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1939,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1940,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1941,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1942,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1943,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1944,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1945,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1946,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1947,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1948,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1949,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1950,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1951,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1952,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1953,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1954,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1955,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1956,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1957,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1958,771,771,513,BGD,BNG,NA,NA,NA,NA,NA
Bangladesh,1959,771,771,513,BGD,BNG,1101.76085,7.00466495,NA,NA,NA
Bangladesh,1960,771,771,513,BGD,BNG,463.357388,6.13849865,NA,NA,NA
Bangladesh,1961,771,771,513,BGD,BNG,477.995171,6.16960063,NA,NA,NA
Bangladesh,1962,771,771,513,BGD,BNG,490.261982,6.19493990,NA,NA,NA
Bangladesh,1963,771,771,513,BGD,BNG,474.472451,6.16220355,NA,NA,NA
Bangladesh,1964,771,771,513,BGD,BNG,511.357773,6.23706948,NA,NA,NA
Bangladesh,1965,771,771,513,BGD,BNG,504.154719,6.22288320,NA,NA,NA
Bangladesh,1966,771,771,513,BGD,BNG,501.059586,6.21672502,NA,NA,NA
Bangladesh,1967,771,771,513,BGD,BNG,476.031337,6.16548368,NA,NA,NA
Bangladesh,1968,771,771,513,BGD,BNG,505.083318,6.22472340,NA,NA,NA
Bangladesh,1969,771,771,513,BGD,BNG,496.883457,6.20835550,NA,NA,NA
Bangladesh,1970,771,771,513,BGD,BNG,512.121162,6.23856124,NA,NA,NA
Bangladesh,1971,771,771,513,BGD,BNG,474.463205,6.16218407,0,0.171,0.727
Bangladesh,1972,771,771,513,BGD,BNG,401.460496,5.99510913,0,0.222,0.655
Bangladesh,1973,771,771,513,BGD,BNG,408.606343,6.01275220,0,0.361,0.742
Bangladesh,1974,771,771,513,BGD,BNG,440.603586,6.08814557,0,0.382,0.742
Bangladesh,1975,771,771,513,BGD,BNG,414.604799,6.02732577,0,0.205,0.793
Bangladesh,1976,771,771,513,BGD,BNG,428.379930,6.06001048,0,0.133,0.791
Bangladesh,1977,771,771,513,BGD,BNG,428.986965,6.06142653,0,0.176,0.791
Bangladesh,1978,771,771,513,BGD,BNG,447.239544,6.10309434,0,0.254,0.791
Bangladesh,1979,771,771,513,BGD,BNG,456.145380,6.12281157,0,0.36,0.776
Bangladesh,1980,771,771,513,BGD,BNG,447.694923,6.10411202,0,0.378,0.773
Bangladesh,1981,771,771,513,BGD,BNG,467.586708,6.14758480,0,0.377,0.773
Bangladesh,1982,771,771,513,BGD,BNG,465.250064,6.14257503,0,0.217,0.851
Bangladesh,1983,771,771,513,BGD,BNG,470.905314,6.15465704,0,0.184,0.851
Bangladesh,1984,771,771,513,BGD,BNG,480.831100,6.17551606,0,0.189,0.851
Bangladesh,1985,771,771,513,BGD,BNG,484.048019,6.18218411,0,0.191,0.851
Bangladesh,1986,771,771,513,BGD,BNG,491.135817,6.19672070,1,0.289,0.862
Bangladesh,1987,771,771,513,BGD,BNG,496.432876,6.20744828,1,0.331,0.873
Bangladesh,1988,771,771,513,BGD,BNG,495.403823,6.20537323,1,0.308,0.873
Bangladesh,1989,771,771,513,BGD,BNG,496.761646,6.20811032,1,0.305,0.873
Bangladesh,1990,771,771,513,BGD,BNG,512.096589,6.23851325,1,0.305,0.873
Bangladesh,1991,771,771,513,BGD,BNG,517.763691,6.24951894,1,0.481,0.792
Bangladesh,1992,771,771,513,BGD,BNG,533.887968,6.28018602,1,0.513,0.817
Bangladesh,1993,771,771,513,BGD,BNG,547.051417,6.30454279,1,0.509,0.817
Bangladesh,1994,771,771,513,BGD,BNG,556.298864,6.32130567,1,0.509,0.817
Bangladesh,1995,771,771,513,BGD,BNG,572.438453,6.34990522,1,0.509,0.817
Bangladesh,1996,771,771,513,BGD,BNG,585.716937,6.37283663,1,0.504,0.798
Bangladesh,1997,771,771,513,BGD,BNG,599.227533,6.39564138,1,0.512,0.798
Bangladesh,1998,771,771,513,BGD,BNG,617.292344,6.42534272,1,0.512,0.798
Bangladesh,1999,771,771,513,BGD,BNG,633.182734,6.45075906,1,0.512,0.798
Bangladesh,2000,771,771,513,BGD,BNG,653.808640,6.48281470,1,0.512,0.807
Bangladesh,2001,771,771,513,BGD,BNG,674.166972,6.51347781,1,0.507,0.807
Bangladesh,2002,771,771,513,BGD,BNG,687.383307,6.53289208,1,0.466,0.854
Bangladesh,2003,771,771,513,BGD,BNG,707.605093,6.56188616,1,0.474,0.854
Bangladesh,2004,771,771,513,BGD,BNG,732.748840,6.59680299,1,0.474,0.854
Bangladesh,2005,771,771,513,BGD,BNG,769.135980,6.64526778,1,0.474,0.854
Bangladesh,2006,771,771,513,BGD,BNG,809.473632,6.69638420,1,0.405,0.878
Bangladesh,2007,771,771,513,BGD,BNG,856.045947,6.75232405,0,0.207,0.808
Bangladesh,2008,771,771,513,BGD,BNG,897.189023,6.79926656,0,0.209,0.808
Bangladesh,2009,771,771,513,BGD,BNG,931.986506,6.83731833,NA,0.414,0.915
Bangladesh,2010,771,771,513,BGD,BNG,972.909687,6.88029125,NA,0.426,0.92
Bangladesh,2011,771,771,513,BGD,BNG,1024.02195,6.93149324,NA,0.415,0.92
Bangladesh,2012,771,771,513,BGD,BNG,1078.28754,6.98312945,NA,0.409,0.92
Bangladesh,2013,771,771,513,BGD,BNG,1129.99354,7.02996720,NA,0.372,0.907
Bangladesh,2014,771,771,513,BGD,BNG,1184.86328,7.07738267,NA,0.292,0.907
Bangladesh,2015,771,771,513,BGD,BNG,1248.45330,7.12966071,NA,0.284,0.894
Bangladesh,2016,771,771,513,BGD,BNG,1322.69481,7.18742645,NA,0.28,0.896
Bangladesh,2017,771,771,513,BGD,BNG,1403.86169,7.24698206,NA,0.279,0.906
Bangladesh,2018,771,771,513,BGD,BNG,1498.38774,7.31214497,NA,0.279,0.91
